1062,29
1063,29
1064,29
1065,29
1066,29
1067,29
1068,27
1069,28
1070,29
1071,29
1072,28
1073,27
1074,27
1075,27
1076,26
1077,27
1078,27
1079,27
1080,27
1081,27
1082,27
1083,27
1084,27
1085,28
1086,28
1087,28
1088,28
1089,27
1090,28
1091,27
1092,27
1093,27
1094,27
1095,27
1096,27
1097,27
1098,29
1099,30
1100,31
1101,31
1102,30
1103,30
1104,31
1105,29
1106,29
1107,27
1108,27
1109,27
1110,29
1111,29
1112,29
1113,29
1114,28
1115,28
1116,28
1117,28
1118,27
1119,26
1120,26
1121,26
1122,27
1123,27
1124,27
1125,28
1126,29
1127,29
1128,28
1129,28
1130,28
1131,28
1132,29
1133,29
1134,28
1135,29
1136,29
1137,31
1138,32
1139,32
1140,32
1141,31
1142,33
1143,33
1144,31
1145,32
1146,32
1147,32
1148,33
1149,34
1150,34
1151,34
1152,34
1153,34
1154,32
1155,32
1156,30
1157,30
1158,30
1159,31
1160,31
1161,31
1162,31
1163,31
1164,31
1165,30
1166,30
1167,31
1168,31
1169,31
1170,31
1171,32
1172,31
1173,31
1174,31
1175,31
1176,31
1177,32
1178,33
1179,36
1180,36
1181,36
1182,36
1183,36
1184,34
1185,32
1186,31
1187,31
1188,32
1189,32
1190,32
1191,32
1192,31
1193,30
1194,31
1195,32
1196,33
1197,32
1198,32
1199,32
1200,32
1201,32
1202,31
1203,32
1204,33
1205,33
1206,33
1207,32
1208,32
1209,33
1210,33
1211,33
1212,32
1213,30
1214,30
1215,30
1216,31
1217,32
1218,32
1219,32
1220,32
1221,30
1222,30
1223,30
1224,30
1225,30
1226,31
1227,31
1228,31
1229,31
1230,31
1231,31
1232,31
1233,31
1234,30
1235,29
1236,28
1237,28
1238,28
1239,27
1240,27
1241,27
1242,26
1243,26
1244,28
1245,28
1246,28
1247,27
1248,27
1249,27
1250,27
1251,27
1252,26
1253,26
1254,27
1255,28
1256,28
1257,30
1258,30
1259,30
1260,30
1261,30
1262,30
1263,31
1264,30
1265,30
1266,30
1267,29
1268,29
1269,30
1270,29
1271,30
1272,30
1273,29
1274,29
1275,29
1276,28
1277,28
1278,27
1279,27
1280,26
1281,26
1282,28
1283,28
1284,28
1285,28
1286,29
1287,28
1288,28
1289,28
1290,28
1291,29
1292,28
1293,29
1294,28
1295,28
1296,27
1297,27
1298,27
1299,28
1300,28
1301,27
1302,28
1303,28
1304,30
1305,27
1306,28
1307,29
1308,29
1309,29
1310,30
1311,30
1312,30
1313,29
1314,28
1315,28
1316,28
1317,28
1318,28
1319,28
1320,29
1321,29
1322,30
1323,30
1324,30
1325,28
1326,28
1327,28
1328,27
1329,27
1330,27
1331,27
1332,27
1333,27
1334,27
1335,26
1336,26
1337,26
1338,25
1339,26
1340,26
1341,26
1342,25
1343,25
1344,24
1345,24
1346,24
1347,25
1348,25
1349,24
1350,23
1351,23
1352,23
1353,24
1354,25
1355,24
1356,24
1357,24
1358,24
1359,25
1360,25
1361,25
1362,24
1363,24
1364,24
1365,25
1366,25
1367,26
1368,26
1369,26
1370,27
1371,27
1372,27
1373,27
1374,27
1375,27
1376,27
1377,26
1378,25
1379,25
1380,24
1381,24
1382,23
1383,24
1384,24
1385,24
1386,25
1387,25
1388,24
1389,23
1390,22
1391,20
1392,20
1393,20
1394,20
1395,20
1396,20
1397,20
1398,20
1399,20
1400,20
1401,19
1402,19
1403,18
1404,18
1405,19
1406,19
1407,20
1408,20
1409,20
1410,20
1411,19
1412,19
1413,18
1414,18
1415,18
1416,19
1417,19
1418,19
1419,19
1420,20
1421,20
1422,21
1423,21
1424,22
1425,22
1426,22
1427,23
1428,22
1429,21
1430,21
1431,22
1432,24
1433,24
1434,24
1435,23
1436,24
1437,24
1438,23
1439,23
1440,23
1441,23
1442,23
1443,24
1444,24
1445,24
1446,24
1447,24
1448,24
1449,24
1450,24
1451,24
1452,23
1453,23
1454,23
1455,23
1456,23
1457,23
1458,24
1459,24
1460,24
1461,24
1462,25
1463,25
1464,24
1465,24
1466,24
1467,24
1468,24
1469,24
1470,25
1471,26
1472,27
1473,27
1474,27
1475,27
1476,28
1477,28
1478,29
1479,29
1480,29
1481,29
1482,29
1483,29
1484,28
1485,28
1486,28
1487,28
1488,28
1489,27
1490,27
1491,27
1492,27
1493,24
1494,24
1495,25
1496,25
1497,25
1498,25
1499,24
1500,23
1501,24
1502,24
1503,23
1504,22
1505,22
1506,21
1507,20
1508,21
1509,21
1510,21
1511,20
1512,21
1513,20
1514,21
1515,21
1516,21
1517,21
1518,22
1519,23
1520,24
1521,25
1522,24
1523,23
1524,23
1525,24
1526,24
1527,25
1528,25
1529,25
1530,25
1531,24
1532,25
1533,24
1534,24
1535,26
1536,26
1537,26
1538,26
1539,25
1540,25
1541,25
1542,25
1543,26
1544,25
1545,26
1546,26
1547,26
1548,25
1549,26
1550,26
1551,28
1552,28
1553,28
1554,28
1555,28
1556,28
1557,28
1558,27
1559,28
1560,29
1561,30
1562,30
1563,31
1564,31
1565,30
1566,30
1567,29
1568,29
1569,29
1570,29
1571,31
1572,31
1573,32
1574,33
1575,35
1576,36
1577,37
1578,36
1579,36
1580,36
1581,37
1582,38
1583,38
1584,37
1585,37
1586,38
1587,38
1588,39
1589,40
1590,41
1591,42
1592,42
1593,42
1594,41
1595,41
1596,41
1597,41
1598,41
1599,41
1600,40
1601,40
1602,41
1603,40
1604,40
1605,42
1606,42
1607,43
1608,42
1609,43
1610,43
1611,43
1612,43
1613,43
1614,43
1615,42
1616,42
1617,41
1618,40
1619,39
1620,40
1621,38
1622,37
1623,38
1624,38
1625,39
1626,38
1627,38
1628,37
1629,38
1630,38
1631,38
1632,39
1633,40
1634,38
1635,37
1636,37
1637,38
1638,39
1639,41
1640,39
1641,40
1642,39
1643,40
1644,41
1645,42
1646,42
1647,40
1648,41
1649,41
1650,41
1651,40
1652,40
1653,39
1654,39
1655,38
1656,37
1657,38
1658,38
1659,38
1660,38
1661,37
1662,37
1663,36
1664,36
1665,36
1666,36
1667,36
1668,36
1669,35
1670,35
1671,35
1672,35
1673,35
1674,36
1675,36
1676,37
1677,37
1678,37
1679,37
1680,35
1681,36
1682,36
1683,36
1684,36
1685,36
1686,36
1687,36
1688,35
1689,36
1690,36
1691,37
1692,38
1693,38
1694,39
1695,39
1696,39
1697,39
1698,39
1699,40
1700,41
1701,41
1702,42
1703,42
1704,43
1705,42
1706,42
1707,42
1708,39
1709,39
1710,38
1711,37
1712,36
1713,37
1714,36
1715,36
1716,37
1717,37
1718,38
1719,37
1720,36
1721,35
1722,37
1723,35
1724,34
1725,33
1726,34
1727,34
1728,34
1729,34
1730,34
1731,35
1732,34
1733,35
1734,35
1735,35
1736,34
1737,34
1738,33
1739,33
1740,34
1741,34
1742,35
1743,36
1744,38
1745,39
1746,39
1747,38
1748,38
1749,39
1750,39
1751,39
1752,38
1753,38
1754,38
1755,38
1756,36
1757,36
1758,36
1759,35
1760,35
1761,35
1762,35
1763,35
1764,35
1765,35
1766,36
1767,36
1768,36
1769,36
1770,35
1771,35
1772,34
1773,34
1774,35
1775,35
1776,36
1777,36
1778,36
1779,35
1780,34
1781,34
1782,35
1783,35
1784,35
1785,35
1786,35
1787,35
1788,35
1789,35
1790,35
1791,35
1792,35
1793,36
1794,36
1795,36
1796,36
1797,34
1798,33
1799,33
1800,33
1801,33
1802,33
1803,33
1804,33
1805,33
1806,33
1807,33
1808,33
1809,32
1810,32
1811,32
1812,30
1813,29
1814,29
1815,29
1816,29
1817,29
1818,28
1819,29
1820,29
1821,29
1822,29
1823,29
1824,27
1825,29
1826,28
1827,29
1828,29
1829,29
1830,29
1831,28
1832,28
1833,28
1834,28
1835,27
1836,27
1837,26
1838,26
1839,27
1840,27
1841,29
1842,29
1843,30
1844,31
1845,30
1846,28
1847,28
1848,28
1849,28
1850,27
1851,27
1852,28
1853,25
1854,26
1855,26
1856,26
1857,27
1858,30
1859,29
1860,29
1861,29
1862,30
1863,30
1864,30
1865,29
1866,29
1867,28
1868,28
1869,27
1870,26
1871,27
1872,27
1873,27
1874,27
1875,28
1876,27
1877,27
1878,27
1879,28
1880,29
1881,28
1882,29
1883,29
1884,30
1885,30
1886,30
1887,29
1888,28
1889,26
1890,26
1891,26
1892,27
1893,29
1894,28
1895,30
1896,30
1897,30
1898,30
1899,29
1900,29
1901,29
1902,29
1903,29
1904,28
1905,29
1906,30
1907,29
1908,28
1909,27
1910,29
1911,28
1912,28
1913,27
1914,27
1915,27
1916,27
1917,26
1918,27
1919,28
1920,28
1921,29
1922,29
1923,29
1924,30
1925,30
1926,29
1927,29
1928,27
1929,27
1930,27
1931,26
1932,26
1933,26
1934,26
1935,25
1936,24
1937,25
1938,24
1939,23
1940,23
1941,23
1942,24
1943,24
1944,25
1945,24
1946,24
1947,25
1948,24
1949,24
1950,25
1951,25
1952,25
1953,25
1954,26
1955,26
1956,26
1957,26
1958,26
1959,25
1960,25
1961,25
1962,24
1963,24
1964,25
1965,26
1966,26
1967,26
1968,27
1969,28
1970,27
1971,27
1972,27
1973,30
1974,31
1975,31
1976,31
1977,31
1978,32
1979,32
1980,33
1981,33
1982,33
1983,33
1984,33
1985,33
1986,33
1987,32
1988,33
1989,33
1990,33
1991,33
1992,33
1993,32
1994,32
1995,32
1996,31
1997,31
1998,30
1999,30
2000,30
2001,31
2002,31
2003,31
2004,31
2005,30
2006,30
2007,29
2008,29
2009,29
2010,29
2011,29
2012,31
2013,30
2014,30
2015,30
2016,30
2017,30
2018,29
2019,28
2020,27
2021,27
2022,27
2023,29
2024,29
2025,29
2026,28
2027,28
2028,28
2029,29
2030,29
2031,29
2032,29
2033,30
2034,30
2035,30
2036,30
2037,30
2038,29
2039,28
2040,28
2041,27
2042,26
2043,27
2044,27
2045,27
2046,27
2047,28
2048,28
2049,28
2050,27
2051,27
2052,27
2053,27
2054,27
2055,27
2056,27
2057,28
2058,29
2059,29
2060,29
2061,29
2062,30
2063,30
2064,29
2065,29
2066,29
2067,30
2068,29
2069,28
2070,27
2071,25
2072,25
2073,25
2074,26
2075,27
2076,27
2077,27
2078,27
2079,28
2080,28
2081,28
2082,28
2083,28
2084,28
2085,29
2086,29
2087,29
2088,30
2089,30
2090,31
2091,31
2092,32
2093,32
2094,32
2095,31
2096,31
2097,31
2098,32
2099,32
2100,33
2101,33
2102,34
2103,34
2104,35
2105,35
2106,36
2107,36
2108,36
2109,37
2110,38
2111,37
2112,36
2113,36
2114,36
2115,36
2116,36
2117,36
2118,36
2119,36
2120,36
2121,36
2122,35
2123,35
2124,34
2125,33
2126,31
2127,32
2128,32
2129,32
2130,32
2131,31
2132,30
2133,30
2134,30
2135,30
2136,30
2137,30
2138,30
2139,30
2140,29
2141,30
2142,31
2143,31
2144,32
2145,31
2146,31
2147,31
2148,32
2149,31
2150,31
2151,30
2152,30
2153,30
2154,31
2155,32
2156,34
2157,34
2158,35
2159,35
2160,33
2161,34
2162,35
2163,35
2164,36
2165,37
2166,37
2167,37
2168,35
2169,36
2170,35
2171,35
2172,35
2173,35
2174,35
2175,34
2176,34
2177,34
2178,34
2179,35
2180,35
2181,36
2182,37
2183,37
2184,37
2185,37
2186,37
2187,37
2188,37
2189,39
2190,40
2191,40
2192,40
2193,41
2194,41
2195,41
2196,42
2197,41
2198,43
2199,43
2200,43
2201,42
2202,42
2203,40
2204,39
2205,39
2206,38
2207,39
2208,40
2209,40
2210,40
2211,40
2212,40
2213,40
2214,39
2215,39
2216,38
2217,37
2218,36
2219,37
2220,36
2221,35
2222,35
2223,35
2224,38
2225,38
2226,37
2227,37
2228,37
2229,37
2230,36
2231,38
2232,38
2233,38
2234,39
2235,37
2236,38
2237,35
2238,35
2239,35
2240,36
2241,34
2242,34
2243,35
2244,35
2245,34
2246,35
2247,37
2248,38
2249,38
2250,39
2251,39
2252,38
2253,37
2254,37
2255,36
2256,36
2257,37
2258,37
2259,36
2260,35
2261,35
2262,35
2263,34
2264,34
2265,35
2266,36
2267,36
2268,37
2269,37
2270,37
2271,39
2272,39
2273,40
2274,39
2275,39
2276,39
2277,39
2278,37
2279,38
2280,39
2281,39
2282,40
2283,41
2284,42
2285,43
2286,43
2287,42
2288,43
2289,43
2290,43
2291,43
2292,43
2293,42
2294,41
2295,41
2296,41
2297,41
2298,41
2299,42
2300,43
2301,43
2302,42
2303,41
2304,41
2305,41
2306,43
2307,44
2308,44
2309,44
2310,44
2311,44
2312,44
2313,44
2314,45
2315,46
2316,46
2317,45
2318,46
2319,45
2320,43
2321,43
2322,43
2323,44
2324,43
2325,42
2326,42
2327,41
2328,40
2329,41
2330,39
2331,38
2332,38
2333,37
2334,38
2335,38
2336,38
2337,38
2338,36
2339,36
2340,34
2341,33
2342,33
2343,32
2344,32
2345,32
2346,32
2347,32
2348,32
2349,32
2350,31
2351,31
2352,31
2353,32
2354,33
2355,30
2356,31
2357,30
2358,28
2359,28
2360,28
2361,29
2362,29
2363,29
2364,30
2365,29
2366,28
2367,28
2368,28
2369,29
2370,29
2371,29
2372,28
2373,27
2374,28
2375,26
2376,27
2377,27
2378,27
2379,26
2380,27
2381,26
2382,27
2383,27
2384,27
2385,27
2386,27
2387,27
2388,27
2389,27
2390,27
2391,27
2392,29
2393,29
2394,29
2395,29
2396,29
2397,29
2398,29
2399,29
2400,27
2401,27
2402,25
2403,24
2404,25
2405,26
2406,26
2407,26
2408,25
2409,23
2410,23
2411,25
2412,25
2413,24
2414,24
2415,24
2416,24
2417,22
2418,24
2419,24
2420,25
2421,26
2422,26
2423,26
2424,27
2425,27
2426,29
2427,28
2428,28
2429,28
2430,27
2431,27
2432,29
2433,29
2434,29
2435,31
2436,31
2437,31
2438,31
2439,32
2440,31
2441,31
2442,30
2443,30
2444,30
2445,30
2446,30
2447,30
2448,31
2449,31
2450,31
2451,31
2452,31
2453,32
2454,34
2455,34
2456,35
2457,34
2458,34
2459,34
2460,34
2461,33
2462,34
2463,35
2464,36
2465,35
2466,35
2467,36
2468,36
2469,36
2470,37
2471,37
2472,36
2473,36
2474,36
2475,37
2476,37
2477,37
2478,38
2479,37
2480,37
2481,36
2482,36
2483,35
2484,35
2485,34
2486,33
2487,33
2488,33
2489,34
2490,33
2491,33
2492,32
2493,31
2494,31
2495,31
2496,31
2497,30
2498,29
2499,27
2500,27
2501,25
2502,25
2503,24
2504,26
2505,27
2506,26
2507,26
2508,26
2509,26
2510,26
2511,26
2512,26
2513,26
2514,27
2515,28
2516,29
2517,27
2518,27
2519,28
2520,28
2521,27
2522,26
2523,26
2524,26
2525,27
2526,27
2527,28
2528,28
2529,28
2530,28
2531,28
2532,28
2533,28
2534,28
2535,29
2536,29
2537,30
2538,31
2539,32
2540,32
2541,32
2542,33
2543,33
2544,34
2545,33
2546,32
2547,31
2548,31
2549,31
2550,31
2551,30
2552,30
2553,30
2554,30
2555,31
2556,31
2557,31
2558,31
2559,32
2560,33
2561,33
2562,34
2563,36
2564,37
2565,38
2566,39
2567,39
2568,40
2569,40
2570,38
2571,40
2572,40
2573,40
2574,40
2575,40
2576,39
2577,39
2578,38
2579,38
2580,39
2581,38
2582,38
2583,39
2584,39
2585,40
2586,37
2587,36
2588,36
2589,35
2590,35
2591,35
2592,35
2593,35
2594,35
2595,35
2596,35
2597,36
2598,36
2599,35
2600,33
2601,32
2602,34
2603,34
2604,34
2605,34
2606,34
2607,35
2608,37
2609,38
2610,38
2611,39
2612,39
2613,37
2614,37
2615,37
2616,36
2617,35
2618,35
2619,35
2620,36
2621,37
2622,37
2623,36
2624,37
2625,36
2626,37
2627,37
2628,36
2629,34
2630,32
2631,32
2632,32
2633,32
2634,31
2635,30
2636,30
2637,29
2638,30
2639,31
2640,31
2641,31
2642,30
2643,30
2644,29
2645,30
2646,29
2647,29
2648,28
2649,30
2650,30
2651,30
2652,30
2653,33
2654,33
2655,34
2656,34
2657,33
2658,33
2659,34
2660,34
2661,36
2662,37
2663,37
2664,38
2665,39
2666,40
2667,40
2668,41
2669,43
2670,44
2671,45
2672,45
2673,45
2674,45
2675,45
2676,44
2677,43
2678,43
2679,44
2680,45
2681,44
2682,43
2683,43
2684,43
2685,42
2686,42
2687,42
2688,41
2689,40
2690,40
2691,39
2692,38
2693,39
2694,40
2695,41
2696,41
2697,40
2698,40
2699,39
2700,40
2701,40
2702,39
2703,40
2704,40
2705,40
2706,40
2707,40
2708,40
2709,40
2710,40
2711,40
2712,40
2713,40
2714,40
2715,38
2716,38
2717,37
2718,36
2719,35
2720,34
2721,33
2722,33
2723,33
2724,35
2725,36
2726,34
2727,34
2728,34
2729,34
2730,35
2731,35
2732,35
2733,34
2734,33
2735,34
2736,34
2737,35
2738,35
2739,35
2740,35
2741,35
2742,36
2743,35
2744,35
2745,35
2746,35
2747,36
2748,36
2749,36
2750,35
2751,35
2752,34
2753,33
2754,32
2755,32
2756,33
2757,33
2758,34
2759,35
2760,35
2761,35
2762,35
2763,34
2764,33
2765,32
2766,33
2767,33
2768,33
2769,32
2770,32
2771,31
2772,31
2773,31
2774,32
2775,32
2776,31
2777,31
2778,30
2779,30
2780,29
2781,30
2782,29
2783,29
2784,29
2785,29
2786,29
2787,29
2788,29
2789,29
2790,29
2791,29
2792,29
2793,29
2794,29
2795,29
2796,31
2797,31
2798,31
2799,31
2800,31
2801,31
2802,31
2803,31
2804,32
2805,32
2806,32
2807,32
2808,31
2809,31
2810,30
2811,28
2812,28
2813,28
2814,27
2815,27
2816,28
2817,29
2818,29
2819,30
2820,31
2821,30
2822,30
2823,30
2824,31
2825,31
2826,32
2827,32
2828,31
2829,31
2830,31
2831,30
2832,29
2833,28
2834,28
2835,28
2836,28
2837,27
2838,26
2839,26
2840,26
2841,26
2842,25
2843,24
2844,23
2845,24
2846,24
2847,25
2848,25
2849,26
2850,26
2851,26
2852,27
2853,28
2854,29
2855,29
2856,29
2857,30
2858,29
2859,28
2860,28
2861,28
2862,27
2863,27
2864,26
2865,26
2866,26
2867,26
2868,26
2869,26
2870,26
2871,26
2872,26
2873,26
2874,25
2875,26
2876,26
2877,26
2878,25
2879,25
2880,24
2881,23
2882,21
2883,21
2884,21
2885,22
2886,22
2887,22
2888,23
2889,23
2890,23
2891,22
2892,22
2893,22
2894,22
2895,21
2896,21
2897,20
2898,22
2899,21
2900,21
2901,22
2902,22
2903,21
2904,21
2905,21
2906,21
2907,21
2908,22
2909,22
2910,21
2911,22
2912,23
2913,24
2914,24
2915,26
2916,26
2917,26
2918,26
2919,26
2920,26
2921,26
2922,27
2923,25
2924,25
2925,26
2926,26
2927,25
2928,25
2929,25
2930,25
2931,25
2932,25
2933,25
2934,25
2935,24
2936,24
2937,24
2938,24
2939,25
2940,25
2941,25
2942,25
2943,26
2944,25
2945,24
2946,24
2947,25
2948,26
2949,27
2950,26
2951,25
2952,25
2953,24
2954,23
2955,24
2956,24
2957,24
2958,25
2959,25
2960,24
2961,23
2962,23
2963,23
2964,24
2965,24
2966,24
2967,24
2968,23
2969,24
2970,24
2971,24
2972,24
2973,23
2974,23
2975,22
2976,23
2977,24
2978,24
2979,26
2980,26
2981,26
2982,27
2983,27
2984,28
2985,27
2986,27
2987,27
2988,27
2989,27
2990,28
2991,25
2992,25
2993,24
2994,24
2995,23
2996,23
2997,23
2998,24
2999,23
