X-axis,Y-axis,Timestep,Density,Fuel
8678.3326,8374.74750083731,3828,44,87.25
8678.3326,8374.74750083731,3829,43,78.96
8678.3326,8374.74750083731,3830,42,81.19
8678.3326,8374.74750083731,3831,42,91.83
8678.3326,8374.74750083731,3832,41,76.08
8678.3326,8374.74750083731,3833,40,105.09
8678.3326,8374.74750083731,3834,40,84.46
8678.3326,8374.74750083731,3835,39,84.2
8678.3326,8374.74750083731,3836,37,67.57
8678.3326,8374.74750083731,3837,36,86.94
8678.3326,8374.74750083731,3838,36,88.25
8678.3326,8374.74750083731,3839,36,100.84
8678.3326,8374.74750083731,3840,36,91.6
8678.3326,8374.74750083731,3841,36,108.02
8678.3326,8374.74750083731,3842,36,78.8
8678.3326,8374.74750083731,3843,36,95.35
8678.3326,8374.74750083731,3844,37,101.99
8678.3326,8374.74750083731,3845,37,93.7
8678.3326,8374.74750083731,3846,39,112.19
8678.3326,8374.74750083731,3847,39,84.17
8678.3326,8374.74750083731,3848,39,95.38
8678.3326,8374.74750083731,3849,38,101.16
8678.3326,8374.74750083731,3850,37,75.06
8678.3326,8374.74750083731,3851,36,81.32
8678.3326,8374.74750083731,3852,36,54.05
8678.3326,8374.74750083731,3853,37,90.54
8678.3326,8374.74750083731,3854,37,60.25
8678.3326,8374.74750083731,3855,39,55.01
8678.3326,8374.74750083731,3856,38,77.58
8678.3326,8374.74750083731,3857,38,71.66
8678.3326,8374.74750083731,3858,38,97.67
8678.3326,8374.74750083731,3859,38,82.2
8678.3326,8374.74750083731,3860,40,86.94
8678.3326,8374.74750083731,3861,40,73.59
8678.3326,8374.74750083731,3862,40,92.16
8678.3326,8374.74750083731,3863,40,72.56
8678.3326,8374.74750083731,3864,42,92.82
8678.3326,8374.74750083731,3865,43,80.58
8678.3326,8374.74750083731,3866,44,101.81
8678.3326,8374.74750083731,3867,44,92.17
8678.3326,8374.74750083731,3868,42,72.33
8678.3326,8374.74750083731,3869,42,65.17
8678.3326,8374.74750083731,3870,42,59.87
8678.3326,8374.74750083731,3871,41,62.95
8678.3326,8374.74750083731,3872,41,74.94
8678.3326,8374.74750083731,3873,40,65.53
8678.3326,8374.74750083731,3874,40,87.6
8678.3326,8374.74750083731,3875,40,83.9
8678.3326,8374.74750083731,3876,41,109.37
8678.3326,8374.74750083731,3877,40,106.34
8678.3326,8374.74750083731,3878,40,99.98
8678.3326,8374.74750083731,3879,40,104.97
8678.3326,8374.74750083731,3880,40,114.68
8678.3326,8374.74750083731,3881,40,115.81
8678.3326,8374.74750083731,3882,40,108.11
8678.3326,8374.74750083731,3883,42,123.59
8678.3326,8374.74750083731,3884,43,96.2
8678.3326,8374.74750083731,3885,45,95.21
8678.3326,8374.74750083731,3886,45,95.85
8678.3326,8374.74750083731,3887,45,87.95
8678.3326,8374.74750083731,3888,44,112.0
8678.3326,8374.74750083731,3889,44,117.56
8678.3326,8374.74750083731,3890,44,108.09
8678.3326,8374.74750083731,3891,42,95.93
8678.3326,8374.74750083731,3892,43,98.34
8678.3326,8374.74750083731,3893,41,98.83
8678.3326,8374.74750083731,3894,42,83.7
8678.3326,8374.74750083731,3895,42,81.66
8678.3326,8374.74750083731,3896,42,73.36
8678.3326,8374.74750083731,3897,43,75.7
8678.3326,8374.74750083731,3898,43,82.42
8678.3326,8374.74750083731,3899,42,70.95
8678.3326,8374.74750083731,3900,43,75.26
8678.3326,8374.74750083731,3901,44,108.3
8678.3326,8374.74750083731,3902,45,116.49
8678.3326,8374.74750083731,3903,45,106.75
8678.3326,8374.74750083731,3904,46,96.51
8678.3326,8374.74750083731,3905,46,93.1
8678.3326,8374.74750083731,3906,44,105.29
8678.3326,8374.74750083731,3907,45,116.18
8678.3326,8374.74750083731,3908,43,91.58
8678.3326,8374.74750083731,3909,42,105.95
8678.3326,8374.74750083731,3910,42,88.72
8678.3326,8374.74750083731,3911,42,89.63
8678.3326,8374.74750083731,3912,42,113.14
8678.3326,8374.74750083731,3913,43,86.55
8678.3326,8374.74750083731,3914,44,89.74
8678.3326,8374.74750083731,3915,45,93.62
8678.3326,8374.74750083731,3916,46,97.94
8678.3326,8374.74750083731,3917,45,99.31
8678.3326,8374.74750083731,3918,46,102.23
8678.3326,8374.74750083731,3919,45,100.9
8678.3326,8374.74750083731,3920,45,106.85
8678.3326,8374.74750083731,3921,45,128.26
8678.3326,8374.74750083731,3922,45,129.36
8678.3326,8374.74750083731,3923,45,110.36
8678.3326,8374.74750083731,3924,45,98.44
8678.3326,8374.74750083731,3925,45,98.86
8678.3326,8374.74750083731,3926,46,105.37
8678.3326,8374.74750083731,3927,45,80.48
8678.3326,8374.74750083731,3928,42,88.75
8678.3326,8374.74750083731,3929,42,108.1
8678.3326,8374.74750083731,3930,41,104.93
8678.3326,8374.74750083731,3931,41,96.86
8678.3326,8374.74750083731,3932,41,100.82
8678.3326,8374.74750083731,3933,42,107.52
8678.3326,8374.74750083731,3934,43,85.17
8678.3326,8374.74750083731,3935,43,99.7
8678.3326,8374.74750083731,3936,44,77.0
8678.3326,8374.74750083731,3937,43,97.89
8678.3326,8374.74750083731,3938,44,106.9
8678.3326,8374.74750083731,3939,44,87.48
8678.3326,8374.74750083731,3940,45,106.19
8678.3326,8374.74750083731,3941,45,116.02
8678.3326,8374.74750083731,3942,45,104.65
8678.3326,8374.74750083731,3943,45,108.7
8678.3326,8374.74750083731,3944,47,86.67
8678.3326,8374.74750083731,3945,48,83.19
8678.3326,8374.74750083731,3946,49,80.56
8678.3326,8374.74750083731,3947,48,87.53
8678.3326,8374.74750083731,3948,47,90.92
8678.3326,8374.74750083731,3949,46,80.56
8678.3326,8374.74750083731,3950,46,95.5
8678.3326,8374.74750083731,3951,47,113.3
8678.3326,8374.74750083731,3952,48,111.48
8678.3326,8374.74750083731,3953,48,141.21
8678.3326,8374.74750083731,3954,47,129.92
8678.3326,8374.74750083731,3955,46,133.46
8678.3326,8374.74750083731,3956,45,108.7
8678.3326,8374.74750083731,3957,46,117.71
8678.3326,8374.74750083731,3958,46,117.24
8678.3326,8374.74750083731,3959,46,121.87
8678.3326,8374.74750083731,3960,46,118.97
8678.3326,8374.74750083731,3961,45,93.35
8678.3326,8374.74750083731,3962,45,87.58
8678.3326,8374.74750083731,3963,44,98.28
8678.3326,8374.74750083731,3964,44,76.34
8678.3326,8374.74750083731,3965,43,89.45
8678.3326,8374.74750083731,3966,44,72.26
8678.3326,8374.74750083731,3967,44,76.03
8678.3326,8374.74750083731,3968,43,85.24
8678.3326,8374.74750083731,3969,44,93.18
8678.3326,8374.74750083731,3970,43,87.48
8678.3326,8374.74750083731,3971,44,102.73
8678.3326,8374.74750083731,3972,43,85.3
8678.3326,8374.74750083731,3973,42,91.19
8678.3326,8374.74750083731,3974,42,99.35
8678.3326,8374.74750083731,3975,42,86.79
8678.3326,8374.74750083731,3976,43,106.5
8678.3326,8374.74750083731,3977,43,107.11
8678.3326,8374.74750083731,3978,42,109.69
8678.3326,8374.74750083731,3979,41,111.66
8678.3326,8374.74750083731,3980,40,99.4
8678.3326,8374.74750083731,3981,40,96.23
8678.3326,8374.74750083731,3982,38,118.69
8678.3326,8374.74750083731,3983,38,77.66
8678.3326,8374.74750083731,3984,39,86.34
8678.3326,8374.74750083731,3985,40,69.41
8678.3326,8374.74750083731,3986,39,81.09
8678.3326,8374.74750083731,3987,41,81.57
8678.3326,8374.74750083731,3988,41,91.88
8678.3326,8374.74750083731,3989,40,76.61
8678.3326,8374.74750083731,3990,38,87.02
8678.3326,8374.74750083731,3991,38,49.77
8678.3326,8374.74750083731,3992,39,81.8
8678.3326,8374.74750083731,3993,38,70.84
8678.3326,8374.74750083731,3994,37,81.67
8678.3326,8374.74750083731,3995,37,69.31
8678.3326,8374.74750083731,3996,36,61.62
8678.3326,8374.74750083731,3997,36,64.08
8678.3326,8374.74750083731,3998,37,76.51
8678.3326,8374.74750083731,3999,36,80.64
8678.3326,8374.74750083731,4000,37,79.8
8678.3326,8374.74750083731,4001,37,90.04
8678.3326,8374.74750083731,4002,38,82.67
8678.3326,8374.74750083731,4003,38,117.84
8678.3326,8374.74750083731,4004,37,103.02
8678.3326,8374.74750083731,4005,37,113.61
8678.3326,8374.74750083731,4006,36,106.31
8678.3326,8374.74750083731,4007,35,89.98
8678.3326,8374.74750083731,4008,36,83.24
8678.3326,8374.74750083731,4009,36,86.88
8678.3326,8374.74750083731,4010,37,83.48
8678.3326,8374.74750083731,4011,38,101.91
8678.3326,8374.74750083731,4012,37,75.09
8678.3326,8374.74750083731,4013,36,83.22
8678.3326,8374.74750083731,4014,36,56.25
8678.3326,8374.74750083731,4015,37,74.14
8678.3326,8374.74750083731,4016,38,67.45
8678.3326,8374.74750083731,4017,38,69.3
8678.3326,8374.74750083731,4018,38,72.75
8678.3326,8374.74750083731,4019,38,76.55
8678.3326,8374.74750083731,4020,38,77.82
8678.3326,8374.74750083731,4021,39,77.29
8678.3326,8374.74750083731,4022,41,94.88
8678.3326,8374.74750083731,4023,39,83.63
8678.3326,8374.74750083731,4024,40,84.83
8678.3326,8374.74750083731,4025,39,84.28
8678.3326,8374.74750083731,4026,39,105.99
8678.3326,8374.74750083731,4027,39,100.26
8678.3326,8374.74750083731,4028,39,114.54
8678.3326,8374.74750083731,4029,39,95.87
8678.3326,8374.74750083731,4030,39,95.53
8678.3326,8374.74750083731,4031,39,86.04
8678.3326,8374.74750083731,4032,40,101.25
8678.3326,8374.74750083731,4033,40,80.02
8678.3326,8374.74750083731,4034,40,101.96
8678.3326,8374.74750083731,4035,38,79.45
8678.3326,8374.74750083731,4036,37,57.09
8678.3326,8374.74750083731,4037,37,48.29
8678.3326,8374.74750083731,4038,38,71.8
8678.3326,8374.74750083731,4039,40,82.82
8678.3326,8374.74750083731,4040,42,76.31
8678.3326,8374.74750083731,4041,42,81.48
8678.3326,8374.74750083731,4042,42,72.29
8678.3326,8374.74750083731,4043,43,83.55
8678.3326,8374.74750083731,4044,42,100.72
8678.3326,8374.74750083731,4045,42,103.35
8678.3326,8374.74750083731,4046,42,117.67
8678.3326,8374.74750083731,4047,42,92.87
8678.3326,8374.74750083731,4048,40,109.42
8678.3326,8374.74750083731,4049,38,77.86
8678.3326,8374.74750083731,4050,39,92.93
8678.3326,8374.74750083731,4051,39,78.16
8678.3326,8374.74750083731,4052,39,78.16
8678.3326,8374.74750083731,4053,39,85.83
8678.3326,8374.74750083731,4054,39,65.84
8678.3326,8374.74750083731,4055,39,70.77
8678.3326,8374.74750083731,4056,40,78.49
8678.3326,8374.74750083731,4057,39,90.15
8678.3326,8374.74750083731,4058,38,81.57
8678.3326,8374.74750083731,4059,39,85.1
8678.3326,8374.74750083731,4060,39,77.98
8678.3326,8374.74750083731,4061,39,101.95
8678.3326,8374.74750083731,4062,38,77.24
8678.3326,8374.74750083731,4063,39,101.1
8678.3326,8374.74750083731,4064,39,100.75
8678.3326,8374.74750083731,4065,39,113.15
8678.3326,8374.74750083731,4066,37,92.28
8678.3326,8374.74750083731,4067,37,91.48
8678.3326,8374.74750083731,4068,38,104.65
8678.3326,8374.74750083731,4069,38,105.63
8678.3326,8374.74750083731,4070,40,60.65
8678.3326,8374.74750083731,4071,40,88.37
8678.3326,8374.74750083731,4072,40,60.86
8678.3326,8374.74750083731,4073,40,67.28
8678.3326,8374.74750083731,4074,40,87.58
8678.3326,8374.74750083731,4075,40,92.28
8678.3326,8374.74750083731,4076,40,80.87
8678.3326,8374.74750083731,4077,42,83.42
8678.3326,8374.74750083731,4078,41,111.57
8678.3326,8374.74750083731,4079,40,111.02
8678.3326,8374.74750083731,4080,39,96.3
8678.3326,8374.74750083731,4081,39,88.61
8678.3326,8374.74750083731,4082,38,78.96
8678.3326,8374.74750083731,4083,38,88.55
8678.3326,8374.74750083731,4084,38,73.47
8678.3326,8374.74750083731,4085,38,78.62
8678.3326,8374.74750083731,4086,37,77.71
8678.3326,8374.74750083731,4087,37,98.57
8678.3326,8374.74750083731,4088,36,86.19
8678.3326,8374.74750083731,4089,36,74.56
8678.3326,8374.74750083731,4090,35,61.46
8678.3326,8374.74750083731,4091,35,79.2
8678.3326,8374.74750083731,4092,34,76.44
8678.3326,8374.74750083731,4093,35,74.51
8678.3326,8374.74750083731,4094,35,60.07
8678.3326,8374.74750083731,4095,35,77.4
8678.3326,8374.74750083731,4096,35,56.1
8678.3326,8374.74750083731,4097,34,77.53
8678.3326,8374.74750083731,4098,33,70.65
8678.3326,8374.74750083731,4099,32,57.45
8678.3326,8374.74750083731,4100,32,72.68
8678.3326,8374.74750083731,4101,30,63.45
8678.3326,8374.74750083731,4102,29,51.19
8678.3326,8374.74750083731,4103,29,50.25
8678.3326,8374.74750083731,4104,29,56.98
8678.3326,8374.74750083731,4105,30,48.29
8678.3326,8374.74750083731,4106,30,62.22
8678.3326,8374.74750083731,4107,31,76.91
8678.3326,8374.74750083731,4108,31,75.24
8678.3326,8374.74750083731,4109,31,91.79
8678.3326,8374.74750083731,4110,32,75.2
8678.3326,8374.74750083731,4111,33,86.61
8678.3326,8374.74750083731,4112,34,87.99
8678.3326,8374.74750083731,4113,34,67.19
8678.3326,8374.74750083731,4114,35,79.93
8678.3326,8374.74750083731,4115,35,83.12
8678.3326,8374.74750083731,4116,35,77.97
8678.3326,8374.74750083731,4117,34,53.13
8678.3326,8374.74750083731,4118,34,80.79
8678.3326,8374.74750083731,4119,32,52.6
8678.3326,8374.74750083731,4120,32,50.89
8678.3326,8374.74750083731,4121,31,53.76
8678.3326,8374.74750083731,4122,30,55.79
8678.3326,8374.74750083731,4123,30,58.73
8678.3326,8374.74750083731,4124,31,75.36
8678.3326,8374.74750083731,4125,32,78.35
8678.3326,8374.74750083731,4126,33,76.02
8678.3326,8374.74750083731,4127,33,61.32
8678.3326,8374.74750083731,4128,31,64.84
8678.3326,8374.74750083731,4129,32,57.16
8678.3326,8374.74750083731,4130,31,47.66
8678.3326,8374.74750083731,4131,30,54.66
8678.3326,8374.74750083731,4132,30,64.55
8678.3326,8374.74750083731,4133,31,75.35
8678.3326,8374.74750083731,4134,31,48.23
8678.3326,8374.74750083731,4135,31,61.95
8678.3326,8374.74750083731,4136,31,62.33
8678.3326,8374.74750083731,4137,32,66.79
8678.3326,8374.74750083731,4138,33,61.05
8678.3326,8374.74750083731,4139,33,69.98
8678.3326,8374.74750083731,4140,33,72.82
8678.3326,8374.74750083731,4141,34,73.48
8678.3326,8374.74750083731,4142,35,62.97
8678.3326,8374.74750083731,4143,34,73.65
8678.3326,8374.74750083731,4144,34,81.97
8678.3326,8374.74750083731,4145,32,76.52
8678.3326,8374.74750083731,4146,32,86.04
8678.3326,8374.74750083731,4147,33,76.75
8678.3326,8374.74750083731,4148,35,84.92
8678.3326,8374.74750083731,4149,34,78.79
8678.3326,8374.74750083731,4150,34,61.83
8678.3326,8374.74750083731,4151,34,66.66
8678.3326,8374.74750083731,4152,34,66.77
8678.3326,8374.74750083731,4153,34,71.83
8678.3326,8374.74750083731,4154,34,67.5
8678.3326,8374.74750083731,4155,34,82.32
8678.3326,8374.74750083731,4156,35,88.15
8678.3326,8374.74750083731,4157,35,85.18
8678.3326,8374.74750083731,4158,35,76.92
8678.3326,8374.74750083731,4159,35,87.79
8678.3326,8374.74750083731,4160,35,83.2
8678.3326,8374.74750083731,4161,36,63.56
8678.3326,8374.74750083731,4162,35,73.59
8678.3326,8374.74750083731,4163,34,69.21
8678.3326,8374.74750083731,4164,35,77.94
8678.3326,8374.74750083731,4165,35,63.65
8678.3326,8374.74750083731,4166,35,77.77
8678.3326,8374.74750083731,4167,36,64.85
8678.3326,8374.74750083731,4168,37,78.66
8678.3326,8374.74750083731,4169,38,82.1
8678.3326,8374.74750083731,4170,39,82.34
8678.3326,8374.74750083731,4171,38,82.24
8678.3326,8374.74750083731,4172,37,67.37
8678.3326,8374.74750083731,4173,36,69.57
8678.3326,8374.74750083731,4174,34,60.22
8678.3326,8374.74750083731,4175,36,58.32
8678.3326,8374.74750083731,4176,35,65.24
8678.3326,8374.74750083731,4177,35,73.74
8678.3326,8374.74750083731,4178,36,77.67
8678.3326,8374.74750083731,4179,36,74.38
8678.3326,8374.74750083731,4180,37,108.78
8678.3326,8374.74750083731,4181,38,81.34
8678.3326,8374.74750083731,4182,38,75.96
8678.3326,8374.74750083731,4183,39,100.46
8678.3326,8374.74750083731,4184,39,91.45
8678.3326,8374.74750083731,4185,42,95.01
8678.3326,8374.74750083731,4186,43,75.66
8678.3326,8374.74750083731,4187,43,77.29
8678.3326,8374.74750083731,4188,44,88.55
8678.3326,8374.74750083731,4189,45,89.59
8678.3326,8374.74750083731,4190,45,91.21
8678.3326,8374.74750083731,4191,46,77.95
8678.3326,8374.74750083731,4192,47,94.7
8678.3326,8374.74750083731,4193,48,114.91
8678.3326,8374.74750083731,4194,49,95.81
8678.3326,8374.74750083731,4195,47,127.16
8678.3326,8374.74750083731,4196,47,84.76
8678.3326,8374.74750083731,4197,47,120.4
8678.3326,8374.74750083731,4198,46,111.34
8678.3326,8374.74750083731,4199,46,120.53
8678.3326,8374.74750083731,4200,44,117.17
8678.3326,8374.74750083731,4201,44,100.3
8678.3326,8374.74750083731,4202,44,117.49
8678.3326,8374.74750083731,4203,45,108.26
8678.3326,8374.74750083731,4204,44,92.91
8678.3326,8374.74750083731,4205,44,97.51
8678.3326,8374.74750083731,4206,46,82.97
8678.3326,8374.74750083731,4207,46,100.9
8678.3326,8374.74750083731,4208,44,101.37
8678.3326,8374.74750083731,4209,44,97.24
8678.3326,8374.74750083731,4210,43,97.6
8678.3326,8374.74750083731,4211,42,90.6
8678.3326,8374.74750083731,4212,42,97.91
8678.3326,8374.74750083731,4213,41,77.85
8678.3326,8374.74750083731,4214,41,103.26
8678.3326,8374.74750083731,4215,39,108.54
8678.3326,8374.74750083731,4216,40,115.4
8678.3326,8374.74750083731,4217,39,87.18
8678.3326,8374.74750083731,4218,38,85.62
8678.3326,8374.74750083731,4219,38,83.64
8678.3326,8374.74750083731,4220,40,96.62
8678.3326,8374.74750083731,4221,39,87.46
8678.3326,8374.74750083731,4222,40,108.27
8678.3326,8374.74750083731,4223,43,106.78
8678.3326,8374.74750083731,4224,42,112.57
8678.3326,8374.74750083731,4225,42,81.43
8678.3326,8374.74750083731,4226,42,82.25
8678.3326,8374.74750083731,4227,42,92.2
8678.3326,8374.74750083731,4228,39,80.39
8678.3326,8374.74750083731,4229,40,97.63
8678.3326,8374.74750083731,4230,39,99.76
8678.3326,8374.74750083731,4231,39,86.68
8678.3326,8374.74750083731,4232,38,71.31
8678.3326,8374.74750083731,4233,40,83.58
8678.3326,8374.74750083731,4234,40,71.42
8678.3326,8374.74750083731,4235,41,82.45
8678.3326,8374.74750083731,4236,41,80.4
8678.3326,8374.74750083731,4237,42,90.38
8678.3326,8374.74750083731,4238,42,84.32
8678.3326,8374.74750083731,4239,42,92.44
8678.3326,8374.74750083731,4240,43,91.82
8678.3326,8374.74750083731,4241,45,90.25
8678.3326,8374.74750083731,4242,45,91.74
8678.3326,8374.74750083731,4243,45,100.92
8678.3326,8374.74750083731,4244,45,114.43
8678.3326,8374.74750083731,4245,45,113.32
8678.3326,8374.74750083731,4246,45,86.63
8678.3326,8374.74750083731,4247,46,111.89
8678.3326,8374.74750083731,4248,47,78.69
8678.3326,8374.74750083731,4249,48,89.29
8678.3326,8374.74750083731,4250,49,101.17
8678.3326,8374.74750083731,4251,50,106.95
8678.3326,8374.74750083731,4252,47,98.62
8678.3326,8374.74750083731,4253,47,104.18
8678.3326,8374.74750083731,4254,46,86.02
8678.3326,8374.74750083731,4255,46,90.42
8678.3326,8374.74750083731,4256,45,85.63
8678.3326,8374.74750083731,4257,45,95.95
8678.3326,8374.74750083731,4258,45,98.08
8678.3326,8374.74750083731,4259,45,104.07
8678.3326,8374.74750083731,4260,45,85.1
8678.3326,8374.74750083731,4261,45,87.52
8678.3326,8374.74750083731,4262,45,91.37
8678.3326,8374.74750083731,4263,44,100.68
8678.3326,8374.74750083731,4264,44,76.38
8678.3326,8374.74750083731,4265,44,74.26
8678.3326,8374.74750083731,4266,43,78.53
8678.3326,8374.74750083731,4267,43,80.79
8678.3326,8374.74750083731,4268,43,90.93
8678.3326,8374.74750083731,4269,44,103.22
8678.3326,8374.74750083731,4270,43,91.39
8678.3326,8374.74750083731,4271,44,108.47
8678.3326,8374.74750083731,4272,44,98.51
8678.3326,8374.74750083731,4273,44,92.81
8678.3326,8374.74750083731,4274,44,96.18
8678.3326,8374.74750083731,4275,45,110.45
8678.3326,8374.74750083731,4276,45,87.08
8678.3326,8374.74750083731,4277,44,79.09
8678.3326,8374.74750083731,4278,43,69.17
8678.3326,8374.74750083731,4279,42,90.03
8678.3326,8374.74750083731,4280,40,87.5
8678.3326,8374.74750083731,4281,41,84.62
8678.3326,8374.74750083731,4282,42,82.39
8678.3326,8374.74750083731,4283,43,87.25
8678.3326,8374.74750083731,4284,44,68.8
8678.3326,8374.74750083731,4285,42,84.21
8678.3326,8374.74750083731,4286,41,93.92
8678.3326,8374.74750083731,4287,41,93.06
8678.3326,8374.74750083731,4288,42,81.55
8678.3326,8374.74750083731,4289,39,80.28
8678.3326,8374.74750083731,4290,40,102.2
8678.3326,8374.74750083731,4291,42,88.09
8678.3326,8374.74750083731,4292,41,67.17
8678.3326,8374.74750083731,4293,40,73.66
8678.3326,8374.74750083731,4294,39,65.22
8678.3326,8374.74750083731,4295,39,91.43
8678.3326,8374.74750083731,4296,39,89.1
8678.3326,8374.74750083731,4297,38,76.19
8678.3326,8374.74750083731,4298,37,81.08
8678.3326,8374.74750083731,4299,37,66.9
8678.3326,8374.74750083731,4300,35,59.26
8678.3326,8374.74750083731,4301,35,67.39
8678.3326,8374.74750083731,4302,38,63.61
8678.3326,8374.74750083731,4303,37,88.0
8678.3326,8374.74750083731,4304,37,70.49
8678.3326,8374.74750083731,4305,38,78.1
8678.3326,8374.74750083731,4306,38,56.81
8678.3326,8374.74750083731,4307,39,72.3
8678.3326,8374.74750083731,4308,37,75.64
8678.3326,8374.74750083731,4309,37,83.63
8678.3326,8374.74750083731,4310,38,84.52
8678.3326,8374.74750083731,4311,39,89.27
8678.3326,8374.74750083731,4312,40,91.92
8678.3326,8374.74750083731,4313,40,78.31
8678.3326,8374.74750083731,4314,39,91.87
8678.3326,8374.74750083731,4315,39,84.38
8678.3326,8374.74750083731,4316,40,80.04
8678.3326,8374.74750083731,4317,38,77.94
8678.3326,8374.74750083731,4318,37,72.39
8678.3326,8374.74750083731,4319,37,87.91
8678.3326,8374.74750083731,4320,39,77.18
8678.3326,8374.74750083731,4321,38,79.17
8678.3326,8374.74750083731,4322,37,76.19
8678.3326,8374.74750083731,4323,37,81.75
8678.3326,8374.74750083731,4324,37,84.16
8678.3326,8374.74750083731,4325,37,97.87
8678.3326,8374.74750083731,4326,37,69.68
8678.3326,8374.74750083731,4327,37,82.72
8678.3326,8374.74750083731,4328,36,99.39
8678.3326,8374.74750083731,4329,35,77.78
8678.3326,8374.74750083731,4330,36,95.98
8678.3326,8374.74750083731,4331,37,101.41
8678.3326,8374.74750083731,4332,38,85.55
8678.3326,8374.74750083731,4333,40,79.05
8678.3326,8374.74750083731,4334,39,74.66
8678.3326,8374.74750083731,4335,39,101.56
8678.3326,8374.74750083731,4336,38,84.26
8678.3326,8374.74750083731,4337,39,84.01
8678.3326,8374.74750083731,4338,38,78.51
8678.3326,8374.74750083731,4339,38,88.25
8678.3326,8374.74750083731,4340,38,62.37
8678.3326,8374.74750083731,4341,38,89.23
8678.3326,8374.74750083731,4342,39,70.94
8678.3326,8374.74750083731,4343,41,84.05
8678.3326,8374.74750083731,4344,40,87.78
8678.3326,8374.74750083731,4345,41,100.42
8678.3326,8374.74750083731,4346,41,103.6
8678.3326,8374.74750083731,4347,39,80.93
8678.3326,8374.74750083731,4348,37,93.91
8678.3326,8374.74750083731,4349,37,93.81
8678.3326,8374.74750083731,4350,38,89.39
8678.3326,8374.74750083731,4351,38,91.3
8678.3326,8374.74750083731,4352,37,82.34
8678.3326,8374.74750083731,4353,37,85.8
8678.3326,8374.74750083731,4354,38,76.6
8678.3326,8374.74750083731,4355,37,74.94
8678.3326,8374.74750083731,4356,37,84.07
8678.3326,8374.74750083731,4357,37,88.84
8678.3326,8374.74750083731,4358,37,86.52
8678.3326,8374.74750083731,4359,37,87.71
8678.3326,8374.74750083731,4360,38,78.01
8678.3326,8374.74750083731,4361,37,85.67
8678.3326,8374.74750083731,4362,37,76.68
8678.3326,8374.74750083731,4363,38,104.83
8678.3326,8374.74750083731,4364,39,72.11
8678.3326,8374.74750083731,4365,38,80.73
8678.3326,8374.74750083731,4366,38,83.39
8678.3326,8374.74750083731,4367,37,95.48
8678.3326,8374.74750083731,4368,38,74.93
8678.3326,8374.74750083731,4369,36,84.57
8678.3326,8374.74750083731,4370,36,89.83
8678.3326,8374.74750083731,4371,36,92.67
8678.3326,8374.74750083731,4372,38,81.07
8678.3326,8374.74750083731,4373,37,66.1
8678.3326,8374.74750083731,4374,38,90.36
8678.3326,8374.74750083731,4375,39,90.85
8678.3326,8374.74750083731,4376,39,77.89
8678.3326,8374.74750083731,4377,39,65.17
8678.3326,8374.74750083731,4378,39,73.53
8678.3326,8374.74750083731,4379,41,56.27
8678.3326,8374.74750083731,4380,41,48.05
8678.3326,8374.74750083731,4381,40,54.91
8678.3326,8374.74750083731,4382,40,65.87
8678.3326,8374.74750083731,4383,40,74.45
8678.3326,8374.74750083731,4384,41,86.84
8678.3326,8374.74750083731,4385,41,93.34
8678.3326,8374.74750083731,4386,41,108.19
8678.3326,8374.74750083731,4387,40,100.99
8678.3326,8374.74750083731,4388,40,92.85
8678.3326,8374.74750083731,4389,41,99.01
8678.3326,8374.74750083731,4390,40,105.3
8678.3326,8374.74750083731,4391,39,98.07
8678.3326,8374.74750083731,4392,38,85.89
8678.3326,8374.74750083731,4393,36,88.89
8678.3326,8374.74750083731,4394,36,78.86
8678.3326,8374.74750083731,4395,35,70.93
8678.3326,8374.74750083731,4396,34,69.83
8678.3326,8374.74750083731,4397,36,74.69
8678.3326,8374.74750083731,4398,35,68.47
8678.3326,8374.74750083731,4399,34,69.29
8678.3326,8374.74750083731,4400,36,82.38
8678.3326,8374.74750083731,4401,36,92.91
8678.3326,8374.74750083731,4402,35,58.69
8678.3326,8374.74750083731,4403,35,90.91
8678.3326,8374.74750083731,4404,34,76.49
8678.3326,8374.74750083731,4405,34,66.24
8678.3326,8374.74750083731,4406,35,74.16
8678.3326,8374.74750083731,4407,35,68.31
8678.3326,8374.74750083731,4408,36,50.87
8678.3326,8374.74750083731,4409,36,72.37
8678.3326,8374.74750083731,4410,36,75.63
8678.3326,8374.74750083731,4411,36,90.88
8678.3326,8374.74750083731,4412,37,72.59
8678.3326,8374.74750083731,4413,36,77.09
8678.3326,8374.74750083731,4414,36,79.3
8678.3326,8374.74750083731,4415,36,61.71
8678.3326,8374.74750083731,4416,37,104.95
8678.3326,8374.74750083731,4417,36,88.83
8678.3326,8374.74750083731,4418,36,84.22
8678.3326,8374.74750083731,4419,36,67.95
8678.3326,8374.74750083731,4420,37,72.78
8678.3326,8374.74750083731,4421,37,88.04
8678.3326,8374.74750083731,4422,35,65.1
8678.3326,8374.74750083731,4423,34,80.36
8678.3326,8374.74750083731,4424,33,70.95
8678.3326,8374.74750083731,4425,33,88.2
8678.3326,8374.74750083731,4426,32,69.59
8678.3326,8374.74750083731,4427,32,97.86
8678.3326,8374.74750083731,4428,32,72.97
8678.3326,8374.74750083731,4429,31,98.27
8678.3326,8374.74750083731,4430,29,78.06
8678.3326,8374.74750083731,4431,29,69.44
8678.3326,8374.74750083731,4432,29,67.36
8678.3326,8374.74750083731,4433,29,66.75
8678.3326,8374.74750083731,4434,29,66.25
