0,0,0
1,1,1.13
2,1,1.31
3,2,3.0
4,2,4.09
5,2,4.9
6,2,5.0600000000000005
7,2,6.2
8,2,7.640000000000001
9,2,7.84
10,3,8.89
11,3,11.04
12,3,7.98
13,3,4.3500000000000005
14,4,3.44
15,4,5.11
16,4,13.69
17,4,9.86
18,4,10.35
19,4,14.84
20,5,19.22
21,5,10.700000000000001
22,5,18.77
23,5,14.76
24,5,21.56
25,5,22.68
26,5,17.14
27,5,22.11
28,5,26.78
29,5,10.670000000000002
30,5,8.33
31,6,9.239999999999998
32,6,10.91
33,6,6.7
34,7,6.74
35,6,8.370000000000001
36,6,15.5
37,6,9.77
38,6,12.46
39,7,14.420000000000002
40,8,15.87
41,8,14.89
42,8,24.32
43,8,27.29
44,8,24.62
45,8,27.509999999999998
46,8,38.44
47,7,31.34
48,7,33.779999999999994
49,6,17.790000000000003
50,6,12.61
51,6,10.7
52,6,10.28
53,6,12.43
54,6,9.82
55,6,10.55
56,6,15.110000000000001
57,6,15.91
58,6,4.470000000000001
59,7,10.91
60,7,8.28
61,7,14.69
62,7,19.009999999999998
63,8,21.029999999999998
64,8,11.53
65,8,22.68
66,8,27.059999999999995
67,8,25.73
68,8,29.84
69,8,24.42
70,8,20.259999999999998
71,8,12.219999999999999
72,8,18.939999999999998
73,8,15.270000000000001
74,8,20.830000000000002
75,8,22.819999999999997
76,7,13.18
77,7,20.41
78,8,18.169999999999998
79,8,31.17
80,8,20.520000000000003
81,8,16.78
82,8,10.92
83,8,14.36
84,9,12.93
85,9,11.579999999999998
86,10,18.939999999999998
87,10,23.840000000000003
88,10,11.99
89,10,26.410000000000004
90,10,29.9
91,10,32.71
92,10,31.01
93,10,23.88
94,10,28.91
95,10,28.519999999999996
96,10,16.53
97,10,24.439999999999998
98,10,18.509999999999998
99,10,17.990000000000002
100,10,20.34
101,9,10.030000000000001
102,9,14.58
103,9,10.33
104,9,7.2299999999999995
105,10,14.080000000000002
106,10,17.28
107,10,9.84
108,10,18.46
109,10,19.86
110,10,18.490000000000002
111,10,17.96
112,10,27.72
113,9,19.880000000000003
114,9,28.36
115,9,25.23
116,9,38.03
117,9,31.989999999999995
118,9,36.92
119,9,20.28
120,9,27.040000000000003
121,9,22.009999999999998
122,8,12.100000000000001
123,9,19.02
124,9,12.469999999999999
125,10,21.03
126,9,10.590000000000002
127,9,10.860000000000001
128,9,5.719999999999999
129,9,15.870000000000003
130,9,12.180000000000001
131,9,17.06
132,9,16.419999999999998
133,9,16.19
134,9,14.27
135,9,17.82
136,9,14.09
137,9,17.07
138,9,14.559999999999999
139,9,16.65
140,9,8.92
141,9,20.259999999999998
142,9,12.79
143,9,21.53
144,9,25.8
145,9,19.52
146,9,27.37
147,9,29.01
148,9,34.87
149,8,34.28
150,8,29.7
151,9,25.919999999999998
152,9,26.18
153,9,20.66
154,9,20.37
155,9,26.33
156,9,19.05
157,10,21.740000000000002
158,10,31.759999999999998
159,10,25.040000000000003
160,11,20.67
161,13,21.72
162,13,35.17
163,13,28.060000000000002
164,13,38.25
165,13,30.25
166,13,29.020000000000003
167,15,38.05
168,15,32.550000000000004
169,15,41.96
170,14,24.07
171,14,33.0
172,14,29.040000000000003
173,14,33.67
174,14,33.4
175,14,23.14
176,14,23.05
177,14,19.67
178,14,28.4
179,13,15.75
180,12,16.4
181,12,33.14
182,12,23.529999999999998
183,11,16.03
184,11,28.75
185,11,28.94
186,11,24.97
187,12,35.75
188,12,38.62
189,13,19.189999999999998
190,14,28.24
191,14,26.509999999999998
192,15,40.470000000000006
193,15,42.58
194,15,41.230000000000004
195,15,29.83
196,15,44.05
197,15,34.25
198,17,32.47
199,17,43.58
200,18,34.66
201,18,40.36
202,18,48.28999999999999
203,18,62.129999999999995
204,19,67.24999999999999
205,19,61.10000000000001
206,18,47.42
207,19,52.66
208,20,43.19
209,20,43.82
210,20,39.629999999999995
211,20,24.650000000000002
212,20,27.589999999999996
213,20,31.06
214,20,26.09
215,20,24.07
216,21,29.900000000000002
217,21,19.02
218,21,32.56
219,21,33.63
220,21,41.72
221,21,42.00000000000001
222,22,40.760000000000005
223,22,38.629999999999995
224,22,51.279999999999994
225,23,49.260000000000005
226,23,57.940000000000005
227,23,67.32
228,23,47.63
229,23,64.96
230,22,56.38
231,22,50.18
232,22,47.23
233,23,56.57
234,23,68.59
235,23,31.669999999999998
236,23,54.339999999999996
237,23,45.67
238,24,46.309999999999995
239,24,54.42
240,25,74.44999999999999
241,25,63.580000000000005
242,25,66.0
243,26,63.50000000000001
244,26,58.669999999999995
245,25,48.7
246,25,35.88
247,25,41.62
248,26,68.74000000000001
249,27,49.98999999999999
250,27,68.08
251,27,71.22
252,27,49.55
253,27,41.64
254,27,35.91
255,27,62.45
256,26,40.349999999999994
257,26,54.900000000000006
258,27,31.209999999999997
259,28,39.49999999999999
260,29,64.03
261,30,64.48
262,29,59.76000000000001
263,29,41.209999999999994
264,29,50.34
265,29,52.42
266,30,63.45
267,29,69.58999999999999
268,29,69.86000000000001
269,29,70.38999999999999
270,30,76.94
271,30,71.78
272,31,64.43
273,33,85.25999999999998
274,33,72.80000000000003
275,32,87.34
276,33,91.21000000000001
277,33,98.89999999999998
278,32,80.21
279,32,78.32999999999997
280,32,61.16
281,32,90.05
282,31,84.12
283,29,79.13
284,29,67.27000000000001
285,29,54.49
286,30,63.07999999999999
287,29,59.11000000000001
288,28,49.60000000000001
289,28,40.72
290,29,54.31
291,29,46.06
292,30,57.75999999999999
293,30,60.800000000000004
294,28,64.57000000000001
295,28,49.49999999999999
296,28,75.93
297,27,40.1
298,27,69.49
299,28,65.29000000000002
300,26,69.71
301,27,64.08
302,27,64.36000000000001
303,27,73.96
304,27,53.14000000000001
305,27,51.59
306,28,64.77999999999999
307,29,53.75999999999999
308,30,64.14999999999999
309,31,81.78999999999999
310,31,68.53
